"Genotype","Average.halting.duration","Estimated.distance.moved","Estimated.duration.halting","Estimated.duration.halting..duration...180.","Estimated.duration.halting..180....duration...1500.","Estimated.duration.halting..duration....1500.","Estimated.duration.moving","Estimated.duration.moving..duration...10.","Estimated.duration.moving..10....duration...50.","Estimated.duration.moving..duration....50.","Estimated.duration.moving..velocity...0.2.","Estimated.duration.moving..0.2....velocity...0.4.","Estimated.duration.moving..velocity....0.4.","Halt.frequency","Halt.frequency..duration...180.","Halt.frequency..180....duration...1500.","Halt.frequency..duration....1500.","Movement.frequency","Movement.frequency..duration...10.","Movement.frequency..10....duration...50.","Movement.frequency..duration....50.","Movement.frequency..velocity...0.2.","Movement.frequency..0.2....velocity...0.4.","Movement.frequency..velocity....0.4.","Ratio.halting.to.detection.duration","Ratio.movement.to.detection.duration","Ratio.movement.to.halting.duration"
"348",55.28,332.74,2708.81,1395.71,1313.1,0,2344.18,53,435.63,1855.55,2133.17,211.02,0,49,48,1,0,48,11,19,18,44,4,0,0.53,0.46,0.87
"348",42.82,451.31,2826.62,1443.91,1382.71,0,2273.18,22.8,1069.68,1180.69,1240.1,957.88,75.21,66.01,63,3,0,65.01,5,44,16,40,23,2,0.55,0.45,0.8
"348",85.49,170.63,3761.9,1172.29,2589.6,0,1337.9,84.01,477.44,776.46,1337.9,0,0,44,38,6,0,43,15,17,11,43,0,0,0.74,0.26,0.36
"67",147.21,104.58,4269.33,1096.89,3172.45,0,830.47,34,339.43,457.04,806.46,24,0,29,26,3,0,28,9,14,5,27,1,0,0.84,0.16,0.19
"67",840.93,3.32,5046,39.8,2847.22,2158.97,54.2,22.8,31.4,0,54.2,0,0,6,1,4,1,5,4,1,0,5,0,0,0.99,0.01,0.01
"67",619.93,13.7,4959.79,113.61,1522.92,3323.26,140.41,19,55.6,65.81,140.41,0,0,8,3,4,1,7,4,2,1,7,0,0,0.97,0.03,0.03
"67",68.61,407.45,2950.43,1102.49,1847.94,0,2149.77,32,479.64,1638.13,1239.1,910.67,0,43,40,3,0,43,5,20,18,33,10,0,0.58,0.42,0.73
"67",134.85,51.03,4585.36,1135.29,420.83,3029.24,514.44,51,463.44,0,492.84,21.6,0,34,32,1,1,33,11,22,0,32,1,0,0.9,0.1,0.11
"67",262.43,39.54,4724.17,439.83,4284.34,0,375.63,46.4,86.61,242.62,375.63,0,0,18,12,6,0,17,11,3,3,17,0,0,0.93,0.07,0.08
"162",59.12,302.98,3251.66,2380.99,870.67,0,1848.14,67.81,807.66,972.68,1270.5,577.65,0,55,54,1,0,55,13,33,9,43,12,0,0.64,0.36,0.57
"162",193.62,94.24,4453.55,446.23,1842.14,2165.17,646.65,24.8,198.62,423.23,568.64,78.01,0,23,19,3,1,22,8,9,5,20,2,0,0.87,0.13,0.15
"162",47.75,153.71,3438.07,1980.36,1457.71,0,1661.73,90.41,1007.88,563.44,1661.73,0,0,72.01,69.01,3,0,71.01,20,45,6,71.01,0,0,0.67,0.33,0.48
"162",258.01,56.61,4644.56,314.42,4330.14,0,455.64,25.6,171.21,258.82,455.64,0,0,18,11,7,0,17,7,6,4,17,0,0,0.91,0.09,0.1
"162",325.83,22.21,4887.78,377.03,1946.95,2563.8,212.42,48,164.41,0,212.42,0,0,15,10,4,1,14,9,5,0,14,0,0,0.96,0.04,0.04
"162",227.64,34.68,4780.77,638.05,0,4142.72,318.83,65.01,178.21,75.61,318.83,0,0,21,19,0,2,21,12,8,1,21,0,0,0.94,0.06,0.07
"238",584.15,49.92,4673.57,274.22,191.82,4207.53,426.23,8.2,113.21,304.82,426.23,0,0,8,5,1,2,7,1,4,2,7,0,0,0.92,0.08,0.09
"238",372.18,29.34,4838.78,388.83,1042.28,3407.67,261.42,39.6,69.41,152.41,261.42,0,0,13,9,3,1,13,7,4,2,13,0,0,0.95,0.05,0.05
"238",306.12,15.59,4898.96,307.46,1401.67,3189.83,191.04,36.41,95.62,59.01,191.04,0,0,16,12,3,1,14,9,4,1,14,0,0,0.96,0.04,0.04
"238",249.39,118.65,4239.93,525.24,3714.69,0,859.87,17.8,155.61,686.45,859.87,0,0,17,14,3,0,16,4,6,6,16,0,0,0.83,0.17,0.2
"238",708,15.71,4956.39,190.01,305.82,4460.55,143.81,6.2,84.61,53,143.81,0,0,7,5,1,1,6,2,3,1,6,0,0,0.97,0.03,0.03
"238",700.11,22.93,4901.18,278.82,341.03,4281.34,199.02,5,121.21,72.81,199.02,0,0,7,4,1,2,6,1,4,1,6,0,0,0.96,0.04,0.04
"19",1256,7.55,5024.39,60.8,0,4963.59,75.41,2.8,72.61,0,75.41,0,0,4,3,0,1,3,1,2,0,3,0,0,0.99,0.01,0.02
"19",345.36,22.5,4835.38,297.22,2476.39,2061.76,264.82,38,105.01,121.81,264.82,0,0,14,10,3,1,13,6,5,2,13,0,0,0.95,0.05,0.05
"19",330.01,10.65,4950.59,361.03,2256.38,2333.18,149.61,37.8,111.81,0,149.61,0,0,15,11,3,1,14,9,5,0,14,0,0,0.97,0.03,0.03
"19",1232.3,27.91,4929.59,13.8,0,4915.79,170.61,0,12.2,158.41,170.61,0,0,4,3,0,1,3,0,1,2,3,0,0,0.97,0.03,0.03
"19",251.27,30.73,4774.57,385.63,2272.58,2116.37,307.02,39,211.62,56.4,307.02,0,0,19,15,3,1,18,10,7,1,18,0,0,0.94,0.06,0.06
"19",121.51,55.8,4496.15,910.27,3585.88,0,604.05,97.61,320.23,186.21,604.05,0,0,37,30,7,0,37,19,15,3,37,0,0,0.88,0.12,0.13
"177",362.89,40.51,4717.97,223.82,4494.15,0,381.83,27.6,119.21,235.02,381.83,0,0,13,9,4,0,12,5,4,3,12,0,0,0.93,0.07,0.08
"177",352.84,12.7,4940.19,169.41,817.06,3953.71,159.61,21.2,138.41,0,159.61,0,0,14,11,2,1,13,6,7,0,13,0,0,0.97,0.03,0.03
"177",43.33,404.97,2643.41,1491.92,1151.49,0,2456.79,74.81,698.25,1683.73,1823.94,632.85,0,61,58,3,0,61,14,28,19,51,10,0,0.52,0.48,0.93
"177",157.66,108.14,4099.52,633.05,3466.47,0,1000.68,27,442.83,530.84,982.88,17.8,0,26,22,4,0,26,6,15,5,25,1,0,0.8,0.2,0.24
"177",25.37,516.78,2764.3,1898.34,865.96,0,2335.5,245.93,1508.71,580.86,1017.32,1115.6,202.58,108.94,106.62,2.32,0,121.69,45.2,67.22,9.27,75.33,35.93,10.43,0.54,0.46,0.84
"177",168.52,75.14,4387.42,1163.2,760.44,2463.78,527.32,43.66,122.17,361.5,315.63,211.69,0,26.04,22.03,3,1,22.03,9.01,9.01,4.01,20.03,2,0,0.86,0.1,0.12
"102",2532.3,3.41,5065,97.21,0,4967.79,34.8,0,34.8,0,34.8,0,0,2,1,0,1,1,0,1,0,1,0,0,0.99,0.01,0.01
"102",60.64,130.93,3941.91,1800.54,2141.37,0,1158.29,98.01,855.47,204.82,1155.89,2.4,0,65.01,60,5,0,64.01,24,37,3,63,1,0,0.77,0.23,0.29
"102",45.04,221.53,3287.86,1506.72,1781.14,0,1812.34,131.61,1135.89,544.84,1683.73,128.61,0,73.01,71.01,2,0,72.01,24,42,6,69.01,3,0,0.64,0.36,0.55
"102",47.34,241.24,3361.06,2269.98,1091.09,0,1739.14,113.41,972.88,652.85,1493.32,245.82,0,71.01,69.01,2,0,71.01,23,38,10,64.01,7,0,0.66,0.34,0.52
"102",101.37,80.42,4156.33,713.66,1486.32,1956.35,943.87,64.81,757.06,122.01,943.87,0,0,41,35,5,1,40,11,27,2,40,0,0,0.81,0.19,0.23
"327",198.5,67.61,4565.96,310.82,2751.02,1504.12,533.84,40.6,291.22,202.02,473.64,60.2,0,23,17,5,1,22,7,12,3,21,1,0,0.9,0.1,0.12
"327",324.7,67.79,4546.16,503.84,2506,1536.32,553.64,18.2,104.21,431.23,553.64,0,0,14,9,4,1,13,5,5,3,13,0,0,0.89,0.11,0.12
"327",87.56,249.24,3417.01,1075.83,800.67,1540.51,1683.19,38.62,497.89,1146.67,1574.93,108.26,0,39.02,36.02,2,1,39.02,8,20.01,11.01,38.02,1,0,0.67,0.33,0.49
"327",94.08,209.94,3669.29,1314.1,2355.18,0,1430.91,72.01,477.04,881.87,1215.1,215.82,0,39,34,5,0,39,11,18,10,37,2,0,0.72,0.28,0.39
"327",115.66,92.59,4279.94,1139.89,3140.05,0,820.26,68.81,393.03,358.43,775.46,44.8,0,37,33,4,0,37,15,17,5,35,2,0,0.84,0.16,0.19
"327",213.8,36.33,4703.97,567.24,1565.32,2571.4,396.23,33,283.22,80.01,396.23,0,0,22,17,4,1,21,7,13,1,21,0,0,0.92,0.08,0.08
"21",553.56,11.75,4982.39,344.03,336.43,4301.94,117.41,15.2,102.21,0,117.41,0,0,9,7,1,1,8,2,6,0,8,0,0,0.98,0.02,0.02
"21",440.47,27.99,4845.58,528.44,2016.56,2300.58,254.62,16,52.8,185.81,254.62,0,0,11,7,3,1,11,4,4,3,11,0,0,0.95,0.05,0.05
"21",379.43,13.94,4932.99,281.62,4651.36,0,167.01,36,131.01,0,167.01,0,0,13,5,8,0,13,7,6,0,13,0,0,0.97,0.03,0.03
"21",103.02,93.56,4327.14,896.67,3430.47,0,772.66,76.01,455.44,241.22,728.46,44.2,0,42,32,10,0,42,16,23,3,41,1,0,0.85,0.15,0.18
"21",216.95,73.29,4556.36,432.83,2485.79,1637.73,543.44,46.2,193.82,303.42,448.44,95.01,0,21,13,7,1,20,8,9,3,19,1,0,0.89,0.11,0.12
"21",290.29,69.15,4644.96,259.82,967.48,3417.67,442.23,26.4,130.01,285.82,442.23,0,0,16,12,2,2,14,5,6,3,14,0,0,0.91,0.09,0.1
"21",216.88,88.01,4337.94,639.65,1341.31,2356.98,761.86,28.6,255.42,477.84,761.86,0,0,20,16,3,1,19,6,9,4,19,0,0,0.85,0.15,0.18
"304",43.1,410.8,2887.83,1410.71,1477.12,0,2211.97,46.6,1210.89,954.47,1416.51,795.46,0,67.01,64.01,3,0,67.01,9,46,12,49,18,0,0.57,0.43,0.77
"304",126.94,98.47,4316.34,834.07,1713.13,1769.14,783.86,87.01,358.23,338.63,783.86,0,0,34,30,3,1,33,16,12,5,33,0,0,0.85,0.15,0.18
"304",612.6,19.12,4901.18,238.62,701.86,3960.71,199.02,21.6,120.41,57,199.02,0,0,8,6,1,1,8,3,4,1,8,0,0,0.96,0.04,0.04
"304",321.29,28.92,4839.9,237.81,1844.21,2757.88,260.3,30.53,77.13,152.65,260.3,0,0,15.06,11.05,3.01,1,14.06,8.03,4.02,2.01,14.06,0,0,0.95,0.05,0.05
"304",444.65,23.47,4913.55,295.14,839.82,3778.59,186.65,12.05,174.59,0,174.39,12.26,0,11.05,9.04,1,1,10.05,4.02,6.03,0,9.04,1,0,0.96,0.04,0.04
"304",170.2,43.71,4686.18,988.14,3698.04,0,414.02,52.62,361.4,0,414.02,0,0,27.53,21.41,6.12,0,24.47,11.22,13.26,0,24.47,0,0,0.92,0.08,0.09
"248",263.2,91.53,4474.75,369.83,2557.8,1547.12,625.05,15.6,243.82,365.63,434.63,190.41,0,17,13,3,1,16,3,9,4,14,2,0,0.88,0.12,0.14
"248",169.66,50.88,4581.16,545.44,2504,1531.72,519.04,56,260.82,202.22,519.04,0,0,27,22,4,1,26,12,11,3,26,0,0,0.9,0.1,0.11
"248",316.31,30.89,4744.97,496.44,1624.73,2623.81,354.83,16.6,262.42,75.81,354.83,0,0,15,10,4,1,14,4,9,1,14,0,0,0.93,0.07,0.07
"248",117.89,73.31,4362.14,635.25,3726.89,0,737.66,93.41,338.03,306.22,737.66,0,0,37,31,6,0,36,18,13,5,36,0,0,0.86,0.14,0.17
"248",226.74,52.65,4550.5,357.63,2453.87,1739,549.3,39.94,286.59,222.77,549.3,0,0,20.07,15.05,4.01,1,21.07,9.03,10.03,2.01,21.07,0,0,0.89,0.11,0.12
"248",259.01,55.87,4662.57,301.62,1816.54,2544.4,437.63,19.8,354.43,63.4,417.03,20.6,0,18,13,4,1,17,3,13,1,16,1,0,0.91,0.09,0.09
"186",55.85,253.95,3351.46,1646.93,1704.53,0,1748.34,66.01,942.87,739.46,1585.32,163.01,0,60,57,3,0,60,15,36,9,56,4,0,0.66,0.34,0.52
"186",76.32,168.93,3663.49,1602.53,2060.96,0,1436.71,81.81,557.84,797.06,1436.71,0,0,48,44,4,0,48,17,20,11,48,0,0,0.72,0.28,0.39
"186",835.33,7.41,5012.39,163.21,492.04,4357.14,87.81,20.2,14.6,53,87.81,0,0,6,3,2,1,5,3,1,1,5,0,0,0.98,0.02,0.02
"186",156.54,117.7,4383.34,895.87,3487.47,0,716.46,74.61,164.81,477.04,542.44,174.01,0,28,22,6,0,27,15,7,5,25,2,0,0.86,0.14,0.16
"186",48.78,172.4,3604.04,1757.36,1846.68,0,1445.09,149.07,1063.72,232.3,1237.13,207.96,0,73.88,71.71,2.17,0,76.06,24.99,47.81,3.26,64.11,11.95,0,0.71,0.28,0.4
"186",165.15,87.7,4294.34,1059.28,702.46,2532.6,805.86,62.8,361.63,381.43,805.86,0,0,26,23,2,1,26,10,11,5,26,0,0,0.84,0.16,0.19
"44",417.16,61,4589.16,254.02,413.83,3921.31,510.64,9.4,233.42,267.82,510.64,0,0,11,8,1,2,11,1,8,2,11,0,0,0.9,0.1,0.11
"44",55.42,186.74,3436.47,1366.11,2070.36,0,1663.73,102.61,647.45,913.67,1663.73,0,0,62,58,4,0,61,21,29,11,61,0,0,0.67,0.33,0.48
"44",93.37,70.1,4388.94,917.67,3471.27,0,710.86,86.01,432.63,192.22,710.86,0,0,47,38,9,0,46,22,21,3,46,0,0,0.86,0.14,0.16
"44",80.01,181.79,3600.88,476.24,598.45,2526.2,1499.32,118.81,533.24,847.27,1499.32,0,0,45,43,1,1,44,19,19,6,44,0,0,0.71,0.29,0.42
"44",93.28,165.78,3751.35,995.55,1128.46,1627.34,1348.85,96.12,313.08,939.65,1331.55,17.29,0,40.22,37.2,2.01,1.01,40.22,15.08,15.08,10.05,39.21,1.01,0,0.74,0.26,0.36
"44",164.26,27.1,4763.77,1200.49,1802.14,1761.14,336.03,74.01,207.42,54.6,336.03,0,0,29,23,5,1,28,17,10,1,28,0,0,0.93,0.07,0.07
"4",313.4,42.6,4701.37,407.43,2619.01,1674.93,398.43,25.8,238.22,134.41,398.43,0,0,15,9,5,1,14,5,7,2,14,0,0,0.92,0.08,0.08
"4",379.23,16.26,4930.39,40.2,4890.18,0,169.41,26.2,86.61,56.6,169.41,0,0,13,4,9,0,12,6,5,1,12,0,0,0.97,0.03,0.03
"4",265.28,108.36,4244.73,249.82,3994.91,0,855.47,21.8,92.61,741.06,855.47,0,0,16,11,5,0,15,4,4,7,15,0,0,0.83,0.17,0.2
"4",438,24.11,4855.13,53.21,2164.95,2636.96,245.07,27.81,72.55,144.71,245.07,0,0,11.08,6.05,4.03,1.01,9.07,5.04,2.02,2.02,9.07,0,0,0.95,0.05,0.05
"4",49.82,277.69,3393.12,1506.16,1886.96,0,1707.08,96.75,971.72,638.6,1357.73,349.35,0,68.11,64.1,4.01,0,68.11,19.03,39.06,10.02,58.09,10.02,0,0.67,0.33,0.5
"4",39.26,677.34,2276.98,1611.73,665.25,0,2823.22,57,835.67,1930.55,821.66,2001.56,0,58,56,2,0,57,8,30,19,35,22,0,0.45,0.55,1.24
"256",605.55,28.53,4844.78,42.4,466.24,4336.14,255.02,19.2,72.81,163.01,255.02,0,0,8,5,1,2,8,3,3,2,8,0,0,0.95,0.05,0.05
"256",326.63,17.97,4899.78,355.23,2604.2,1940.35,200.42,33.2,95.81,71.41,200.42,0,0,15,11,3,1,14,7,6,1,14,0,0,0.96,0.04,0.04
"256",1689.67,3.74,5069.4,5.8,281.82,4781.78,30.4,3.4,27,0,30.4,0,0,3,1,1,1,2,1,1,0,2,0,0,0.99,0.01,0.01
"256",215.81,78.93,4532.36,426.03,4106.32,0,567.44,36.6,156.21,374.63,567.44,0,0,21,14,7,0,20,7,8,5,20,0,0,0.89,0.11,0.13
"256",135.65,139.67,3934.11,788.46,1325.9,1819.74,1166.09,46,337.63,782.46,1166.09,0,0,29,25,3,1,28,8,11,9,28,0,0,0.77,0.23,0.3
"256",177.27,67.29,4432.15,570.24,3861.9,0,667.45,40.4,295.82,331.23,667.45,0,0,25,19,6,0,24,6,13,5,24,0,0,0.87,0.13,0.15
"179",108.62,66.93,4453.75,1373.51,3080.24,0,646.05,117.01,246.62,282.42,646.05,0,0,41,35,6,0,40,26,10,4,40,0,0,0.87,0.13,0.15
"179",171.02,48.46,4617.96,681.85,2332.98,1603.13,481.84,48.4,189.01,244.42,481.84,0,0,27,24,2,1,26,13,10,3,26,0,0,0.91,0.09,0.1
"179",326.94,51.1,4577.56,220.02,2798.42,1559.12,522.64,18,182.61,322.03,522.64,0,0,14,7,6,1,14,4,7,3,14,0,0,0.9,0.1,0.11
"179",487.64,21.5,4876.78,211.82,1364.11,3300.86,223.02,24.8,39.2,159.01,223.02,0,0,10,7,2,1,9,4,3,2,9,0,0,0.96,0.04,0.05
"179",1267.05,2.33,5068.6,156.61,0,4911.99,31.6,3.8,27.8,0,31.6,0,0,4,2,0,2,3,1,2,0,3,0,0,0.99,0.01,0.01
"179",136.78,162,4103.72,886.47,1047.48,2169.77,996.48,52.8,466.24,477.44,565.24,431.23,0,30,26,3,1,30,8,17,5,24,6,0,0.8,0.2,0.24
"127",844.97,2.46,5070.2,183.21,0,4886.98,29.6,29.6,0,0,29.6,0,0,6,5,0,1,5,5,0,0,5,0,0,0.99,0.01,0.01
"127",517.29,67.4,4655.97,187.41,2710.41,1758.14,444.23,13.4,40,390.83,444.23,0,0,9,5,3,1,8,3,1,4,8,0,0,0.91,0.09,0.1
"127",630.38,3.82,5043.4,150.41,2096.16,2796.82,56.4,14,42.4,0,56.4,0,0,8,3,4,1,7,4,3,0,7,0,0,0.99,0.01,0.01
"127",493.46,18.5,4934.99,390.43,1436.31,3108.24,165.21,19.8,88.41,57,165.21,0,0,10,6,3,1,9,4,4,1,9,0,0,0.97,0.03,0.03
"127",187.55,103.79,4313.94,376.03,2216.37,1721.54,786.26,25.4,241.02,519.84,786.26,0,0,23,19,3,1,22,7,8,7,22,0,0,0.85,0.15,0.18
"127",307.67,51.23,4615.36,520.04,497.24,3598.08,484.84,30,141.21,313.62,484.84,0,0,15,12,2,1,16,7,5,4,16,0,0,0.9,0.1,0.11
"26",284.07,28.92,4829.58,549.24,292.22,3988.11,270.62,44,91.21,135.41,270.62,0,0,17,15,1,1,16,9,5,2,16,0,0,0.95,0.05,0.06
"26",134.87,63.46,4450.95,1147.29,1566.52,1737.14,649.25,54,438.83,156.41,649.25,0,0,33,30,2,1,33,14,18,1,33,0,0,0.87,0.13,0.15
"26",58.53,297.11,2868.02,821.06,2046.96,0,2232.18,39,590.25,1602.93,1944.35,287.82,0,49,46,3,0,48,7,25,16,45,3,0,0.56,0.44,0.78
"26",80.89,85.42,4125.52,1404.31,2721.21,0,974.68,97.81,604.85,272.02,974.68,0,0,51,47,4,0,50,20,28,2,50,0,0,0.81,0.19,0.24
"26",83.58,127.84,4012.31,1145.09,2867.22,0,1087.89,107.01,457.84,523.04,1043.48,44.4,0,48,41,7,0,47,24,17,6,46,1,0,0.79,0.21,0.27
"41",110.45,69.19,4418.35,1137.69,1183.69,2096.96,681.85,118.21,398.83,164.81,681.85,0,0,40,35,4,1,40,22,16,2,40,0,0,0.87,0.13,0.15
"41",212.79,51.52,4681.77,707.46,3974.31,0,418.43,48.4,254.62,115.41,393.43,25,0,22,16,6,0,21,8,11,2,20,1,0,0.92,0.08,0.09
"41",621.08,12.75,4968.99,148.61,1539.32,3281.06,131.01,15.4,115.61,0,131.01,0,0,8,4,3,1,7,3,4,0,7,0,0,0.97,0.03,0.03
"41",28.68,551.85,2067.71,1834.83,232.88,0,3032.09,117.94,816.99,2097.15,2313.61,718.47,0,72.09,71.09,1,0,72.09,21.03,30.04,21.03,59.07,13.02,0,0.41,0.59,1.47
"41",373.88,23.72,4860.78,385.03,625.25,3850.5,239.02,15.8,223.22,0,239.02,0,0,13,9,2,2,12,3,9,0,12,0,0,0.95,0.05,0.05
"41",840.9,3.65,5045.8,46.6,2258.78,2740.41,54.4,14.4,40,0,54.4,0,0,6,3,2,1,5,3,2,0,5,0,0,0.99,0.01,0.01
"2",99.93,82.62,4397.14,1017.48,658.25,2721.41,703.06,119.61,499.84,83.61,680.05,23,0,44,40,3,1,43,21,21,1,40,3,0,0.86,0.14,0.16
"2",220.32,142.59,4406.75,407.03,1311.3,2688.41,688.45,38.2,123.21,527.04,205.42,483.04,0,20,17,2,1,18,10,5,3,15,3,0,0.86,0.13,0.16
"2",92.45,217.45,3328.46,864.07,2464.39,0,1771.74,70.81,268.22,1432.71,1736.94,34.8,0,36,32,4,0,35,13,10,12,34,1,0,0.65,0.35,0.53
"2",157.64,94.29,4256.53,326.03,3930.51,0,843.67,47.8,190.01,605.85,843.67,0,0,27,21,6,0,27,11,10,6,27,0,0,0.83,0.17,0.2
"2",162.81,153.71,4233.33,1081.08,3152.25,0,866.87,59,222.02,585.85,355.03,511.84,0,26,22,4,0,26,12,7,7,20,6,0,0.83,0.17,0.2
"2",719.03,5.42,5033.59,339.83,2853.02,1840.74,66.01,21.2,44.8,0,66.01,0,0,7,3,3,1,6,4,2,0,6,0,0,0.99,0.01,0.01
"144",200.38,26.45,4809.38,587.25,815.06,3407.07,290.82,94.81,55.6,140.41,290.82,0,0,24,21,2,1,23,18,3,2,23,0,0,0.94,0.06,0.06
"144",106.06,97.63,4348.94,1126.29,3222.65,0,751.26,147.61,405.23,198.42,552.84,198.42,0,41,37,4,0,41,24,16,1,40,1,0,0.85,0.15,0.17
"144",231.85,15.1,4869.18,751.06,2383.79,1734.34,231.02,58,173.01,0,231.02,0,0,21,15,5,1,20,14,6,0,20,0,0,0.95,0.05,0.05
"144",87.63,178.19,3680.69,555.44,1504.92,1620.33,1419.51,84.21,500.64,834.67,1369.51,50,0,42,39,2,1,43,13,20,10,42,1,0,0.72,0.28,0.39
"144",531.02,57,4779.57,244.42,1179.89,3355.26,320.63,9.2,153.41,158.01,173.41,147.21,0,9,7,1,1,9,2,5,2,6,3,0,0.94,0.06,0.07
"144",258.79,14.29,4917.39,609.45,2080.56,2227.37,182.81,48.8,134.01,0,182.81,0,0,19,13,5,1,18,10,8,0,18,0,0,0.96,0.04,0.04
"169",38.9,808.66,2333.98,1366.11,967.88,0,2766.22,23.8,976.68,1765.74,897.47,1133.69,735.06,60,58,2,0,60,5,33,22,28,22,10,0.46,0.54,1.19
"169",313.53,36.33,4703.37,345.03,574.05,3784.3,396.83,35.8,201.02,160.01,396.83,0,0,15,13,1,1,15,5,8,2,15,0,0,0.92,0.08,0.08
"169",62.22,138.51,3733.69,1632.33,2101.36,0,1366.51,170.61,379.63,816.26,1366.51,0,0,60,58,2,0,59,32,19,8,59,0,0,0.73,0.27,0.37
"169",431.95,51.54,4751.77,300.22,2601,1850.55,348.03,14.8,196.22,137.01,318.42,29.6,0,11,7,3,1,10,2,6,2,9,1,0,0.93,0.07,0.07
"169",306.27,18.63,4900.78,266.82,2990.43,1643.53,199.42,36.8,162.61,0,199.42,0,0,16,10,5,1,15,7,8,0,15,0,0,0.96,0.04,0.04
"169",466.56,55.76,4665.97,356.63,0,4309.34,433.83,7,72.21,354.63,433.83,0,0,10,8,0,2,9,1,4,4,9,0,0,0.91,0.09,0.09
"169",341.68,61.16,4447.21,132.36,2652.82,1662.02,652.99,7.21,137.37,508.42,652.99,0,0,13.02,8.01,4,1,12.01,2,5.01,5.01,12.01,0,0,0.87,0.13,0.15
"50",297.36,31.17,4758.17,532.84,1672.33,2553,342.03,20.6,177.01,144.41,342.03,0,0,16,13,2,1,15,6,7,2,15,0,0,0.93,0.07,0.07
"50",111.92,100.62,4253.33,1697.73,2555.6,0,846.87,83.81,470.64,292.42,734.06,112.81,0,38,33,5,0,38,19,16,3,37,1,0,0.83,0.17,0.2
"50",211.74,144.96,4023.32,396.63,3626.68,0,1076.48,5,267.82,803.66,1054.68,21.8,0,19,15,4,0,18,2,8,8,17,1,0,0.79,0.21,0.27
"50",229.99,110.04,4370.14,651.45,2082.36,1636.33,729.66,31,270.22,428.43,670.85,58.8,0,19,16,2,1,18,5,9,4,17,1,0,0.86,0.14,0.17
"50",59.17,265.15,3254.86,1156.89,0,2097.96,1845.34,64.01,731.26,1050.08,1634.53,210.82,0,55,54,0,1,55,11,31,13,52,3,0,0.64,0.36,0.57
"50",1263.2,3.95,5053.2,2.6,463.44,4587.16,47,11.8,35.2,0,47,0,0,4,1,1,2,4,2,2,0,4,0,0,0.99,0.01,0.01
"271",118.22,355.21,3783.3,782.06,3001.24,0,1316.9,55,339.43,922.47,407.43,722.06,187.41,32,28,4,0,32,10,12,10,18,12,2,0.74,0.26,0.35
"271",593.32,41.36,4746.97,28.4,1867.75,2850.82,353.23,14.4,158.41,180.41,353.23,0,0,8,4,3,1,8,2,4,2,8,0,0,0.93,0.07,0.07
"271",145.07,80.78,4208.32,635,1314.01,2259.31,891.88,81.23,238.67,571.98,891.88,0,0,29.01,26.01,2,1,28.01,12,9,7,28.01,0,0,0.83,0.17,0.21
"271",43.39,155.25,3471.47,2596.2,875.27,0,1628.33,201.62,870.07,556.64,1628.33,0,0,80.01,77.01,3,0,79.01,40,32,7,79.01,0,0,0.68,0.32,0.47
"271",138.36,117.71,4012.71,606.45,3406.27,0,1087.49,38,282.82,766.66,1087.49,0,0,29,21,8,0,28,9,10,9,28,0,0,0.79,0.21,0.27
"271",281.07,26.19,4778.57,448.84,2583,1746.74,321.63,35.6,286.02,0,321.63,0,0,17,12,4,1,17,6,11,0,17,0,0,0.94,0.06,0.07
"233",103.28,103.74,4024.38,996.05,1383.02,1645.31,1075.82,65.83,446.45,563.54,1075.82,0,0,38.96,34.86,3.08,1.03,34.86,11.28,16.41,7.18,34.86,0,0,0.79,0.21,0.27
"233",116.37,156.17,4073.12,902.07,3171.05,0,1027.08,74.21,399.63,553.24,817.26,209.82,0,35,31,4,0,35,13,14,8,30,5,0,0.8,0.2,0.25
"233",697,25.13,4879.38,168.01,928.87,3782.5,220.82,5.2,102.81,112.81,220.82,0,0,7,4,2,1,7,2,3,2,7,0,0,0.96,0.04,0.05
"233",800.67,31.12,4804.38,5,1780.34,3019.04,295.82,0,95.81,200.02,295.82,0,0,6,2,3,1,6,0,4,2,6,0,0,0.94,0.06,0.06
"233",26.33,513.04,2079.96,2079.96,0,0,3020.24,131.01,915.07,1974.15,2055.76,964.48,0,79.01,79.01,0,0,78.01,25,34,19,69.01,9,0,0.41,0.59,1.45
"233",326.07,10.66,4952.23,92.43,4859.8,0,147.97,17.79,130.18,0,147.97,0,0,15.19,8.68,6.51,0,11.93,5.42,6.51,0,11.93,0,0,0.97,0.03,0.03
"309",141.32,84.26,4239.93,1125.49,3114.44,0,860.27,44,465.84,350.43,860.27,0,0,30,24,6,0,31,8,17,6,31,0,0,0.83,0.17,0.2
"309",273.47,53.59,4649.36,548.84,2475.39,1625.13,450.44,34.4,129.01,287.02,450.44,0,0,17,11,5,1,16,7,6,3,16,0,0,0.91,0.09,0.1
"309",73.38,45.23,4550.16,2593.6,1956.55,0,550.04,197.02,276.62,76.41,550.04,0,0,62,58,4,0,61,45,15,1,61,0,0,0.89,0.11,0.12
"309",181.21,184.54,3805.7,691.85,1273.1,1840.74,1294.1,9.2,264.42,1020.48,1294.1,0,0,21,18,2,1,21,2,10,9,21,0,0,0.75,0.25,0.34
"309",42.38,322.45,2797.42,1169.09,1628.33,0,2298.58,131.21,484.04,1683.33,1936.35,362.23,0,66.01,64.01,2,0,64.01,25,19,20,59,5,0,0.55,0.45,0.82
