Genotype,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9
204.0,0.030518915504217148,0.014896194450557232,0.03147997707128525,0.04954857751727104,-0.0031416136771440506,0.017236994579434395,0.04786091670393944,-0.0748429074883461,0.056106723845005035,0.006530980113893747
288.0,0.05203944072127342,-0.011587271466851234,0.02221088856458664,0.009307695552706718,0.022339075803756714,0.014964055269956589,0.025110673159360886,-0.09710803627967834,0.0488811694085598,0.01523396372795105
34.0,0.03792130574584007,0.0038849518168717623,0.03186829388141632,0.06259480863809586,0.008618535473942757,-0.006666938774287701,0.05065863952040672,-0.06951289623975754,0.02905571646988392,0.013167689554393291
264.0,0.02544323168694973,0.01210780069231987,0.015280752442777157,0.059759385883808136,0.02882147952914238,-0.006310497876256704,0.024215606972575188,-0.06848666816949844,0.01310589350759983,0.02374575100839138
194.0,0.029217226430773735,0.024331748485565186,0.004951729439198971,0.027777554467320442,0.052035972476005554,0.021924424916505814,0.03974095359444618,-0.07243774086236954,0.027828633785247803,0.02887013927102089
241.0,0.05329841747879982,0.016787167638540268,0.01801261492073536,0.04701739177107811,0.008148298598825932,0.011756041087210178,0.005752097815275192,-0.07536496222019196,0.008181151002645493,-0.008483550511300564
117.0,0.05649588257074356,0.027606241405010223,0.005775657016783953,0.018849290907382965,0.017245294526219368,0.021422889083623886,0.004064338747411966,-0.07231368869543076,0.00783502496778965,0.005966159049421549
22.0,0.06112814322113991,0.016319476068019867,0.01347439642995596,0.03328011557459831,0.014969303272664547,0.002568052150309086,0.032716792076826096,-0.07693923264741898,0.03587755560874939,0.018701234832406044
245.0,0.054379355162382126,0.019562330096960068,0.038784343749284744,0.06478706002235413,0.01659492775797844,0.021109426394104958,-0.009329837746918201,-0.07402727007865906,0.00622666347771883,0.0051731327548623085
345.0,0.04412456601858139,0.0512392595410347,0.022945215925574303,0.03574572876095772,0.0002860086096916348,0.023325350135564804,0.026876844465732574,-0.06730403006076813,0.03409149497747421,0.00017406276310794055
269.0,0.06485992670059204,0.016457166522741318,0.03136797249317169,0.041451163589954376,0.037020858377218246,0.011190174147486687,-0.009876379743218422,-0.07880175858736038,0.021743275225162506,0.02581566385924816
141.0,0.020636828616261482,0.031851377338171005,0.03400155156850815,0.029902560636401176,0.02729792147874832,0.0033056046813726425,0.010327066294848919,-0.07833021879196167,0.0578739307820797,0.0038198167458176613
338.0,0.010602863505482674,0.03190812095999718,0.019940823316574097,0.030788755044341087,0.022700076922774315,0.017544742673635483,0.029422162100672722,-0.08148308098316193,0.018515586853027344,0.015047178603708744
