"Genotype","Dim_0","Dim_1","Dim_2","Dim_3","Dim_4","Dim_5","Dim_6","Dim_7","Dim_8","Dim_9","Dim_10","Dim_11","Dim_12","Dim_13","Dim_14","Dim_15","Dim_16","Dim_17","Dim_18","Dim_19","Dim_20","Dim_21","Dim_22","Dim_23","Dim_24","Dim_25","Dim_26","Dim_27","Dim_28","Dim_29","Dim_30","Dim_31","Dim_32","Dim_33","Dim_34","Dim_35","Dim_36","Dim_37","Dim_38","Dim_39","Dim_40","Dim_41","Dim_42","Dim_43","Dim_44","Dim_45","Dim_46","Dim_47","Dim_48","Dim_49"
76,7.21424042867889,6.98573207855225,-2.08444395065308,0.488026297519805,0.54307067465753,0.370709304261303,0.180345269082465,0.560716369590626,-1.76049936536781,0.393236517528362,0.321010071524146,0.711527307063304,0.668855698864398,0.546839087038235,0.0124627699220334,0.316120963070151,0.135001609600982,0.314424229351502,0.362754324056525,0.678102767186669,-0.264549360823911,0.147261917531737,-2.79073716578939,-2.32578297506089,-0.850543196478404,0.00353232279204682,0.00517413969268944,0.0026809763734694,0.00273394109350642,0.00264228485154465,0.00250801708496278,0.00450925632578998,0.0046265714801848,0.00289816534640417,0.00331231467256193,0.00390984130151128,0.00230760920898112,0.00352978414858732,0.00302828131895377,0.00313938174697907,0.00238935366342561,0.00309160415898286,0.0011840097115705,0.00316139480622487,0.00179048273006377,0.00373832563838499,0.00143852279270602,0.0022168502695173,0.00570355135775326,0.00458247993105042
77,6.1603938259116,6.09349956512451,-2.23413705825806,0.431494211565406,0.588132263750304,0.677115519246225,0.45705993315442,0.501232333581289,-1.74290617728607,0.557322569386326,0.527520629165856,0.577740365295345,0.1924436867369,0.142051566685976,0.217227183911047,0.456534877543494,0.328621581189507,0.457293307641541,0.568921516845554,0.705679678908037,-0.30875510141275,0.42382975247794,-2.55545479481677,-2.42151791843179,-1.58708721914847,0.00288880379044717,0.0056023837656134,0.00205556704757059,0.00300988958176582,0.00347524209952378,0.00338503658689198,0.00586322117950396,0.00613826205953956,0.00381661436925929,0.00411900556405224,0.00473868600470105,0.00285418351442545,0.00377891129269904,0.00264314448470731,0.00289216145808786,0.00297213244666182,0.00393325849857754,0.00180386612595883,0.00438050681537594,0.00278695811998891,0.00433476680264637,0.00204470405347932,0.0021762922833716,0.00497988393198767,0.00369406477212866
78,6.72685179190181,6.14451408386231,-2.12935346364975,0.570037444123688,0.621236411943109,0.652218083540594,0.343487088878948,0.223668287197749,-2.02168051401775,0.485568985342979,0.376249190294176,0.349476897566508,0.31785738343994,0.355590708464314,0.373193454592908,0.421176602070498,0.368950984823065,0.571414150754598,0.741936326026918,0.796259370780217,-0.206079269968663,0.574154568854523,-2.34207172762228,-2.30820322477583,-1.5633775194486,0.0022188479222542,0.00415661801505681,0.00155722424803571,0.00242698867176703,0.00220792829273313,0.00205810007079045,0.00347161044132862,0.00322070609157284,0.00226076648129135,0.00231647497275838,0.00287271905063441,0.00196426482095071,0.00274707185895977,0.00203555126009609,0.0025602488378455,0.0024330058318741,0.00373276626539048,0.0015951001446869,0.00347128227197876,0.00262069691083751,0.00327027911385383,0.00160613509860975,0.00179656654407022,0.00389650518717896,0.00282044867200165
79,5.90321461913335,5.41375239690145,-2.26290500164032,0.300210331133668,0.457285825481207,0.532628813137606,0.224153324961661,0.386825725436211,-1.8145799835523,0.342871005336444,0.344868608899111,0.56828559640957,0.467162907123567,0.60132315051589,0.475657987121813,0.521071442653312,0.19678980124549,0.379852284826609,0.533323047061763,0.821343140330547,-0.0572004800922616,0.521577919919657,-2.42365380798175,-2.22785831746087,-1.11531831820806,0.00283130592548561,0.00430197055478166,0.00212237141484815,0.00262655005485069,0.00283157722865414,0.00282201651554808,0.00470143675445243,0.00497030676342547,0.00352061462037664,0.003604537108913,0.00467920233634058,0.00313440399865308,0.00462022521693857,0.0038738252422486,0.00414289896553664,0.00354491732940994,0.00507488278462793,0.00205076169801465,0.00503601428742211,0.00316812497829135,0.00502109899503332,0.00228105191998621,0.00302763711282277,0.00631318469417661,0.00460404622660075
80,6.51201334101352,6.79181591669718,-2.15572677055995,0.288884187669574,0.435591133428368,0.583749632040655,0.506763314207393,0.480741461118062,-1.61686245600383,0.640301078557968,0.510317226074831,0.563867181943986,0.52998659014702,0.564925857139383,0.172260544649628,0.427320530417048,0.0487379683882017,0.175184239901117,0.302832350134851,0.486927173273581,-0.411215541873683,0.342581295365884,-2.51278813443818,-2.3294155869787,-1.10915416479111,0.0028852425258914,0.00539541715004846,0.00244397909887687,0.00271793123672272,0.00293232753204954,0.00288403749160776,0.00523146118976326,0.00487364382327844,0.00352021880151806,0.00410261734699203,0.0050817531165301,0.00263311830349265,0.00389491449776251,0.00315457832472679,0.00318776524833786,0.0026232465296915,0.00290730777445835,0.00134260459898958,0.00320157457220679,0.00208227523112786,0.00408714551721101,0.00171674335918682,0.00226779868901904,0.00512268515720427,0.00398785857339507
81,6.14793235671302,6.63616402943929,-2.11242868502935,0.617663856196864,0.624256958472056,0.651870270570115,0.20456327497959,0.0482927362124128,-2.03468094269435,0.248322067161401,0.42049577328798,0.482062074384861,0.332441772023838,0.442065319401608,0.395255208804065,0.504625937593411,0.130837379059986,0.295480235581745,0.494502464930218,0.683042383994227,-0.307347506262292,0.434955190420655,-2.48417787255764,-2.2964111463191,-1.01829087734222,0.00338267537308385,0.00601907741179045,0.00279184611750827,0.00377133475461673,0.00382970627631278,0.00264434978198692,0.00532955880924405,0.00433222705032676,0.00305975162754171,0.00302633478228618,0.00399911030918308,0.00240142340771852,0.0040727162131762,0.0034909686644828,0.00376312345697964,0.00347849692692757,0.00453984884406654,0.00187454986833473,0.00470232757894944,0.00285077809659023,0.00385207959099561,0.00203327266822664,0.00271774403949716,0.00488443254121531,0.00455225977394074
82,6.42424819846791,6.0761890411377,-2.46429719924927,0.359168783703401,0.53540033996473,0.688113121294845,0.482187109848681,0.465961650906298,-1.81251901104055,0.5988951117129,0.590005165233295,0.601474622246729,0.424002270195172,0.329707077946281,0.221158280129292,0.115778533538586,0.0474545006958634,0.486835831996953,0.725582290062897,0.996777784758398,-0.226087893670802,0.301373751830081,-2.66905888802413,-2.43265879216007,-1.00178786789593,0.00334908719220761,0.00484655117254859,0.00223833017342271,0.00223948970220313,0.00251866914998581,0.00347530673387101,0.0057126365040368,0.00630702550988644,0.00363945872573388,0.00371151606466631,0.00452009440440976,0.00269452563642525,0.00330375474269756,0.00281174694106152,0.00302165580439839,0.00280209329503206,0.00340527296329495,0.00154643889945656,0.00444874216084973,0.00223281884867343,0.00476342631536096,0.00186836363867227,0.0022462179053334,0.00523199625934486,0.00449617323380364
83,5.60347830196959,5.96331453323364,-2.12998400131861,0.632899804562837,0.530004266578395,0.610939422001437,0.435092146197953,0.38479567070802,-1.76047539710999,0.4425077115496,0.312732838459327,0.264610649166729,0.216928749034804,0.349038017216425,0.472543145013007,0.640731423891818,0.394643448220461,0.508260009393677,0.761935750643414,0.8692064892918,-0.198123851528844,0.49201171913124,-2.52356881873619,-2.43065209650677,-1.25938093662262,0.00263196756499002,0.00519015031688947,0.00209042363613006,0.00301935209080565,0.00326022287207726,0.00276732351673597,0.00520310092162743,0.00481319706887007,0.00307703884032395,0.00316841479313243,0.0035901711104757,0.00221153137196475,0.00335218931944687,0.00257328995794539,0.00359345439409075,0.00298444400867718,0.00444920328478911,0.00199832188121745,0.00472559368548295,0.00293909477230884,0.00408296048855725,0.00201938800258151,0.00203667345240928,0.00511996690521361,0.00380526024297378
84,5.90336341000411,6.80557689666748,-2.20380549430847,0.391411298047972,0.269050529249095,0.347804696854213,0.482337607943616,0.447218426703545,-1.95409895160546,0.30236170686014,0.472585055133765,0.447329397553841,0.449293978867887,0.422794006597753,0.420562946025478,0.583875785039751,0.313332574197974,0.415466829971281,0.590658292463981,0.659658577281127,-0.258279941572813,0.500061730882253,-2.5129836165398,-2.32008554496538,-1.38905443006987,0.00289445418165537,0.00613938672780564,0.00221394918569924,0.00287152545537689,0.00318874672028644,0.00254588804158812,0.00552139039017727,0.00417978325858712,0.00303216733018727,0.00314935161614863,0.00412705738760854,0.00230603823602693,0.00392242363106882,0.00310344524823867,0.00380499215675204,0.00274699684338161,0.0034760097503936,0.0017837176405142,0.00393459418491736,0.00268175443173086,0.00412127391400682,0.00177344992664625,0.00230883251005482,0.00533770012920192,0.00370682188634558
85,6.75752934712209,6.64209238688151,-2.19304176171621,0.543762673681839,0.575902040668349,0.621053238709763,0.48540309568246,0.40406733751297,-1.95255412658056,0.37453602006038,0.385352705445461,0.193199096287538,0.305545575916768,0.567818217256482,0.528595141737205,0.431936510554933,0.267652615994673,0.383176099349005,0.402126148343088,0.530194667803454,-0.268328437817044,0.285117962202992,-2.71970516305633,-2.35021590034574,-1.04244673252106,0.00345286862947518,0.00562116047753274,0.0026926181333195,0.00303212963726404,0.00312704712633348,0.00294885300449351,0.00528566444660136,0.00461393742201229,0.00304959988753943,0.0033947355501974,0.00374231192146587,0.00230621209872575,0.00353587862771254,0.00313197685032522,0.00359931920386455,0.00292155031280069,0.00384687312379521,0.00156676006887994,0.00342066465721777,0.00243236424862759,0.00359286507918935,0.00139870591725356,0.00203610335605361,0.00511331478559981,0.00349890091688078
86,5.69249252064439,6.51195923487345,-2.03110120693843,0.673067152941023,0.598410090681489,0.699242512385046,0.569588263829548,0.544154666364193,-1.70643913745881,0.505389913916588,0.469463491857444,0.367589311484703,0.509020631512007,0.507856320385236,0.162850759658523,0.364392094409941,0.247872602470565,0.467208358044209,0.568126070002717,0.48525938361483,-0.396426644436451,0.445727241118479,-2.59108576571964,-2.52722788144542,-1.43585427602132,0.00263267521795209,0.00503596956499766,0.00221039179741179,0.00281019714068658,0.00286970643642766,0.00254218535902877,0.00514126763714843,0.00440986660153916,0.00281765722188834,0.00273797013020758,0.00357898332157873,0.00209084574210766,0.00295304246871203,0.00219503902030988,0.00252213654291404,0.00219178114331599,0.0030481746334093,0.0016029026425698,0.00368599688711887,0.00220853541666565,0.00368977050403427,0.00177838596480554,0.00166197142109146,0.00392197064063449,0.00351253129906194
87,6.433042516006,6.54513009389242,-2.12442109982173,0.437282004618896,0.386470842134738,0.52298813934127,0.39118253191312,0.217299409210682,-2.06412957111995,0.470754846930504,0.483231418674197,0.64833300606856,0.4662267404298,0.405382484798669,0.387429786269984,0.382445884144091,0.123119386417972,0.335415069141388,0.481933295726778,0.664734937773628,-0.327084252208421,0.424067946157835,-2.52387613096939,-2.30881711643845,-1.27446633577347,0.00285854992676226,0.00586560303858421,0.00233734964743502,0.00299383041085284,0.00310087800983213,0.00271985893304139,0.00526774182311628,0.00421158352401108,0.00316091700039728,0.0034412212747459,0.0041722254504069,0.00258683401625602,0.00397101622358044,0.00332413941112125,0.0035011690726235,0.00281462068289396,0.00379721335303108,0.00169030252352384,0.00413436970363061,0.00259411031359064,0.00426383268660188,0.00181478689433068,0.00240481136267299,0.00511273641274001,0.00384499058034957
88,6.4779999669722,6.99492327372233,-2.1563333272934,0.599758525730467,0.549715911083387,0.512414039745476,0.408024404003377,0.453982109344619,-1.80197347948285,0.508920824104608,0.29080212583856,0.784067751931795,0.703432822975844,0.532351139730128,0.32702977437408,0.550293805595871,0.386056759208843,0.477083013220823,0.330885223805138,0.331494944710047,-0.626194929243081,0.194630276614715,-2.66083924608796,-2.38599393317951,-1.05572420707753,0.00270939276553715,0.00519221927822253,0.00239501679173404,0.0029021961395439,0.0033366152805625,0.00229677361694416,0.0052128584531773,0.00435310101602226,0.00277158276937326,0.00355163958849546,0.00327485075774191,0.00217766365891802,0.00361429157562159,0.0031649690798662,0.00380231492972834,0.00263878477498327,0.00333802324255359,0.00137275577995342,0.0027620205585851,0.00188025906318958,0.00325017153079246,0.0012859340809515,0.00215656226384385,0.00480821642911104,0.00376586677395542
89,6.69788173329951,6.57337776819865,-2.13200783729553,0.517559976589187,0.594623544221884,0.668906349688764,0.345216582218804,0.336715951561927,-1.89068082968394,0.301671653985977,0.366377218414256,0.595049714041781,0.528849959373475,0.439390795005065,0.280943284122513,0.521855624403048,0.318227957173752,0.567413825207523,0.712878187497459,0.771123767798666,-0.349258147296329,0.532805870813786,-2.52424472870352,-2.51667679613146,-1.21299425760905,0.00245204607260052,0.00419311626422514,0.00173588511102646,0.00256292291274683,0.00239232935540406,0.00212699742820053,0.00405695487475707,0.00360513808360944,0.00237361996559669,0.00227343145525077,0.00293133846926887,0.00194184072703742,0.00296805882063668,0.00226348931603109,0.00277848354300013,0.0022780056989695,0.00300085319326633,0.00140856879473421,0.00343487962769966,0.00204933311639568,0.00331551447126449,0.00154521698173565,0.00196093532834617,0.00437971189982761,0.00339361907132639
90,5.77152409348917,7.57465496063232,-1.89874603748322,0.720332525890163,0.718079774130896,0.859175123175745,0.59086427828534,0.519352404873212,-1.74817453647033,0.721628196732365,0.476567579622666,0.413775236579863,0.176215727640469,0.385415789166608,0.314110969582103,0.339871365360015,-0.0386252795948482,0.145543350285636,0.234039352844089,0.504536675283125,-0.399819969709412,0.375685387096743,-2.6628366732849,-2.43035662006819,-0.936398743778063,0.00265570155219345,0.00688055310612136,0.00265031490874976,0.00393647465146042,0.00382907676855322,0.00277718803235875,0.00589365856942167,0.00436293943785131,0.00322163429615002,0.00405506903530248,0.00367157685350356,0.00197591773496002,0.00296758891525113,0.00258221790068411,0.00276975137599739,0.00225453039374561,0.00283959245262372,0.00144939509812686,0.00328183817023989,0.0020162010439123,0.00346933812416496,0.00146193499857711,0.00193899014723233,0.00400392300610355,0.00366503656782223
91,6.29556590633802,6.3380290667216,-2.49869412183762,0.299935974516538,0.530159574005952,0.5797928571701,0.356374005476632,0.390567334989707,-1.80435550212861,0.281068195899328,0.371727100787153,0.560476698677203,0.435663178563119,0.531446497039375,0.397340519475647,0.582358676247377,0.41655441515369,0.536976114373482,0.565892207125824,0.738248742182418,-0.318739731009677,0.273336505807917,-2.64739436446827,-2.35035875310093,-1.09566341837247,0.00308152813083291,0.00522401319246722,0.00235614444743388,0.00232748038910857,0.00309906970299065,0.00279388140028935,0.00549562556813395,0.00495698881180336,0.00319341519336144,0.00329728038438279,0.00417374989751494,0.00257606893622625,0.00412890141287887,0.00361428388139016,0.00428397907672878,0.00331933869724633,0.00439623996718115,0.00183022790546755,0.0043852726618449,0.00269417439607315,0.0039342524292348,0.0016304824225223,0.00242428453162039,0.00589745288122877,0.00414156428804018
